timestamp,rpm,cht_celsius,egt_celsius,oil_pressure_bar,oil_temp_celsius,vibration,fuel_flow,throttle_position,altitude_m,ambient_temp_celsius,label_fault_type,label_severity
1789661878.262858,5823.5,136.95,834.27,5.22,102.85,0.1108,26.62,100.0,1195.0,17.2,healthy,0.0
1789661879.262858,5815.2,136.84,833.64,5.3,102.85,0.1126,26.81,100.0,1200.0,17.2,healthy,0.0
1789661880.262858,5820.3,136.93,832.16,5.34,103.03,0.1062,26.68,100.0,1205.0,17.2,healthy,0.0
1789661881.262858,5820.6,136.8,830.73,5.32,103.04,0.0995,26.73,100.0,1210.0,17.1,healthy,0.0
1789661882.262858,5812.5,137.0,832.98,5.22,103.08,0.1005,26.72,100.0,1215.0,17.1,healthy,0.0
1789661883.262858,5814.0,136.59,833.49,5.22,102.99,0.0852,26.88,100.0,1220.0,17.1,healthy,0.0
1789661884.262858,5824.3,136.6,830.12,5.21,103.21,0.1008,26.86,100.0,1225.0,17.0,healthy,0.0
1789661885.262858,5813.1,136.64,835.49,5.26,103.18,0.107,26.91,100.0,1230.0,17.0,healthy,0.0
1789661886.262858,5808.8,136.64,836.41,5.18,102.92,0.1114,26.83,100.0,1235.0,17.0,healthy,0.0
1789661887.262858,5784.4,136.65,838.43,5.22,102.94,0.1115,26.92,100.0,1240.0,16.9,healthy,0.0
1789661888.262858,5789.2,136.38,833.15,5.22,103.0,0.1051,26.88,100.0,1245.0,16.9,healthy,0.0
1789661889.262858,5788.4,136.66,833.49,5.25,103.2,0.0983,27.0,100.0,1250.0,16.9,healthy,0.0
1789661890.262858,5756.0,136.65,830.15,5.23,103.28,0.0989,27.02,100.0,1255.0,16.8,healthy,0.0
1789661891.262858,5768.1,136.35,826.05,5.24,103.42,0.1001,27.07,100.0,1260.0,16.8,healthy,0.0
1789661892.262858,5787.6,136.18,827.01,5.36,103.43,0.1021,27.14,100.0,1265.0,16.8,healthy,0.0
1789661893.262858,5768.6,136.56,828.23,5.3,103.35,0.1044,27.42,100.0,1270.0,16.7,healthy,0.0
1789661894.262858,5777.6,136.67,830.38,5.36,103.22,0.0939,27.53,100.0,1275.0,16.7,healthy,0.0
1789661895.262858,5745.1,136.55,830.33,5.36,103.19,0.0968,27.47,100.0,1280.0,16.7,healthy,0.0
1789661896.262858,5757.0,136.65,827.54,5.31,103.05,0.101,27.54,100.0,1285.0,16.6,healthy,0.0
1789661897.262858,5771.9,136.55,828.98,5.19,103.01,0.0948,27.3,100.0,1290.0,16.6,healthy,0.0
1789661898.262858,5783.6,136.5,823.79,5.26,103.32,0.1014,27.28,100.0,1295.0,16.6,healthy,0.0
1789661899.262858,5779.6,136.13,828.84,5.22,103.42,0.1076,27.38,100.0,1300.0,16.5,healthy,0.0
1789661900.262858,5782.8,136.04,825.82,5.24,103.51,0.1071,27.35,100.0,1305.0,16.5,healthy,0.0
1789661901.262858,5771.8,136.28,828.81,5.26,103.67,0.1011,27.24,100.0,1310.0,16.5,healthy,0.0
1789661902.262858,5773.0,136.1,827.18,5.25,103.79,0.1032,27.31,100.0,1315.0,16.5,healthy,0.0
1789661903.262858,5765.8,135.97,829.23,5.26,103.78,0.1033,27.29,100.0,1320.0,16.4,healthy,0.0
1789661904.262858,5777.2,136.02,831.88,5.28,103.83,0.102,27.26,100.0,1325.0,16.4,healthy,0.0
1789661905.262858,5781.5,136.27,833.92,5.29,103.82,0.0984,27.34,100.0,1330.0,16.4,healthy,0.0
1789661906.262858,5802.4,136.26,836.46,5.29,103.83,0.1026,27.18,100.0,1335.0,16.3,healthy,0.0
1789661907.262858,5808.7,136.3,832.02,5.29,104.03,0.1046,27.21,100.0,1340.0,16.3,healthy,0.0
1789661908.262858,5794.2,136.26,833.99,5.29,104.04,0.1008,27.18,100.0,1345.0,16.3,healthy,0.0
1789661909.262858,5784.2,136.12,831.52,5.26,103.98,0.0987,27.14,100.0,1350.0,16.2,healthy,0.0
1789661910.262858,5770.1,136.02,837.64,5.32,103.75,0.1028,27.14,100.0,1355.0,16.2,healthy,0.0
1789661911.262858,5772.0,135.98,836.0,5.28,103.88,0.0948,27.03,100.0,1360.0,16.2,healthy,0.0
1789661912.262858,5798.8,135.99,835.09,5.3,103.94,0.093,27.03,100.0,1365.0,16.1,healthy,0.0
1789661913.262858,5803.2,135.93,832.1,5.25,103.91,0.1009,27.18,100.0,1370.0,16.1,healthy,0.0
1789661914.262858,5822.4,135.93,833.78,5.2,103.96,0.1022,27.08,100.0,1375.0,16.1,healthy,0.0
1789661915.262858,5793.5,136.2,834.03,5.19,103.93,0.0975,27.02,100.0,1380.0,16.0,healthy,0.0
1789661916.262858,5812.5,136.19,832.06,5.22,103.87,0.1004,27.01,100.0,1385.0,16.0,healthy,0.0
1789661917.262858,5820.2,136.23,836.86,5.24,104.0,0.0968,27.02,100.0,1390.0,16.0,healthy,0.0
1789661918.262858,5786.5,136.29,835.45,5.2,103.98,0.1011,26.98,100.0,1395.0,15.9,healthy,0.0
1789661919.262858,5809.9,136.27,835.72,5.14,104.01,0.102,26.81,100.0,1400.0,15.9,healthy,0.0
1789661920.262858,5810.2,135.58,839.62,5.1,104.2,0.0987,26.63,100.0,1405.0,15.9,healthy,0.0
1789661921.262858,5780.5,135.76,835.25,5.14,104.04,0.0973,26.67,100.0,1410.0,15.8,healthy,0.0
1789661922.262858,5761.0,135.62,834.58,5.21,104.1,0.0933,26.77,100.0,1415.0,15.8,healthy,0.0
1789661923.262858,5785.7,135.85,834.54,5.21,104.13,0.096,26.92,100.0,1420.0,15.8,healthy,0.0
1789661924.262858,5801.6,136.09,832.77,5.19,104.19,0.1061,26.79,100.0,1425.0,15.7,healthy,0.0
1789661925.262858,5792.6,136.3,829.47,5.17,104.2,0.1051,26.82,100.0,1430.0,15.7,healthy,0.0
1789661926.262858,5792.9,136.47,827.72,5.1,104.25,0.0973,26.8,100.0,1435.0,15.7,healthy,0.0
1789661927.262858,5794.1,136.21,828.43,5.13,104.4,0.097,26.82,100.0,1440.0,15.6,healthy,0.0
1789661928.262858,5813.8,136.02,825.64,5.12,104.4,0.0991,26.81,100.0,1445.0,15.6,healthy,0.0
1789661929.262858,5828.8,135.93,825.63,5.16,104.5,0.1007,26.86,100.0,1450.0,15.6,healthy,0.0
1789661930.262858,5807.5,135.99,829.49,5.24,104.71,0.1023,26.76,100.0,1455.0,15.5,healthy,0.0
1789661931.262858,5814.5,136.27,832.24,5.28,104.89,0.1021,26.95,100.0,1460.0,15.5,healthy,0.0
1789661932.262858,5791.8,135.85,833.48,5.36,104.83,0.1042,26.88,100.0,1465.0,15.5,healthy,0.0
1789661933.262858,5794.6,135.99,831.48,5.35,104.84,0.0987,26.76,100.0,1470.0,15.4,healthy,0.0
1789661934.262858,5801.3,136.07,833.66,5.38,105.0,0.0953,26.81,100.0,1475.0,15.4,healthy,0.0
1789661935.262858,5832.2,135.9,829.59,5.36,105.11,0.101,26.93,100.0,1480.0,15.4,healthy,0.0
1789661936.262858,5823.5,136.26,828.37,5.4,105.25,0.0991,26.95,100.0,1485.0,15.3,healthy,0.0
1789661937.262858,5836.7,136.11,827.6,5.37,105.14,0.1017,27.09,100.0,1490.0,15.3,healthy,0.0
1789661938.262858,5810.9,136.3,823.8,5.35,105.09,0.1032,27.06,100.0,1495.0,15.3,healthy,0.0
1789661939.262858,5814.0,136.34,825.96,5.22,105.14,0.0959,27.21,100.0,1500.0,15.2,healthy,0.0
1789661940.262858,5271.6,136.12,811.04,4.81,104.9,0.0786,23.67,75.0,1500.0,15.2,healthy,0.0
1789661941.262858,4990.9,135.82,800.81,4.56,104.95,0.0691,21.97,75.0,1500.0,15.2,healthy,0.0
1789661942.262858,4827.8,135.62,780.67,4.5,104.88,0.0747,21.09,75.0,1500.0,15.2,healthy,0.0
1789661943.262858,4747.1,135.24,768.4,4.44,104.91,0.0751,20.66,75.0,1500.0,15.2,healthy,0.0
1789661944.262858,4700.1,135.05,757.36,4.43,104.89,0.0779,20.41,75.0,1500.0,15.2,healthy,0.0
1789661945.262858,4696.4,134.34,751.02,4.43,104.83,0.0832,20.28,75.0,1500.0,15.2,healthy,0.0
1789661946.262858,4661.2,133.85,746.09,4.35,104.76,0.08,20.24,75.0,1500.0,15.2,healthy,0.0
1789661947.262858,4643.8,133.34,746.33,4.34,104.75,0.075,20.23,75.0,1500.0,15.2,healthy,0.0
1789661948.262858,4651.0,132.9,744.75,4.36,104.71,0.0644,20.31,75.0,1500.0,15.2,healthy,0.0
1789661949.262858,4640.6,132.55,738.61,4.4,104.59,0.0751,20.39,75.0,1500.0,15.2,healthy,0.0
1789661950.262858,4658.0,132.28,739.52,4.35,104.64,0.0766,20.4,75.0,1500.0,15.2,healthy,0.0
1789661951.262858,4687.9,132.22,736.22,4.37,104.59,0.069,20.29,75.0,1500.0,15.2,healthy,0.0
1789661952.262858,4692.8,131.76,736.7,4.43,104.65,0.0648,20.17,75.0,1500.0,15.2,healthy,0.0
1789661953.262858,4698.0,131.69,736.4,4.42,104.57,0.0696,20.19,75.0,1500.0,15.2,healthy,0.0
1789661954.262858,4694.4,131.15,734.26,4.43,104.52,0.0754,20.29,75.0,1500.0,15.2,healthy,0.0
1789661955.262858,4706.0,130.99,731.38,4.47,104.54,0.0719,20.35,75.0,1500.0,15.2,healthy,0.0
1789661956.262858,4721.2,130.97,732.88,4.44,104.6,0.0633,20.38,75.0,1500.0,15.2,healthy,0.0
1789661957.262858,4715.4,131.04,730.46,4.4,104.79,0.064,20.27,75.0,1500.0,15.2,healthy,0.0
1789661958.262858,4695.9,130.92,726.61,4.38,104.6,0.0653,20.23,75.0,1500.0,15.2,healthy,0.0
1789661959.262858,4692.2,130.51,727.69,4.29,104.65,0.0713,20.32,75.0,1500.0,15.2,healthy,0.0
1789661960.262858,4692.1,130.13,728.11,4.28,104.53,0.0779,20.23,75.0,1500.0,15.2,healthy,0.0
1789661961.262858,4678.7,129.89,735.3,4.37,104.43,0.0698,20.07,75.0,1500.0,15.2,healthy,0.0
1789661962.262858,4681.0,129.85,741.44,4.37,104.47,0.0751,20.12,75.0,1500.0,15.2,healthy,0.0
1789661963.262858,4665.1,129.94,742.79,4.36,104.74,0.0772,20.27,75.0,1500.0,15.2,healthy,0.0
1789661964.262858,4698.6,129.75,738.11,4.31,104.64,0.0751,20.27,75.0,1500.0,15.2,healthy,0.0
1789661965.262858,4718.2,129.18,738.13,4.35,104.66,0.0768,20.24,75.0,1500.0,15.2,healthy,0.0
1789661966.262858,4706.4,129.29,739.51,4.34,104.67,0.0762,20.04,75.0,1500.0,15.2,healthy,0.0
1789661967.262858,4742.8,129.1,741.57,4.35,104.56,0.0735,20.18,75.0,1500.0,15.2,healthy,0.0
1789661968.262858,4720.1,129.08,737.87,4.34,104.52,0.0724,20.0,75.0,1500.0,15.2,healthy,0.0
1789661969.262858,4707.0,128.79,739.34,4.33,104.59,0.0717,19.88,75.0,1500.0,15.2,healthy,0.0
1789661970.262858,4703.9,128.92,737.32,4.43,104.51,0.0671,19.82,75.0,1500.0,15.2,healthy,0.0
1789661971.262858,4707.7,128.82,735.31,4.45,104.56,0.0644,19.91,75.0,1500.0,15.2,healthy,0.0
1789661972.262858,4713.6,128.61,735.0,4.4,104.56,0.0674,19.98,75.0,1500.0,15.2,healthy,0.0
1789661973.262858,4699.6,128.12,735.37,4.4,104.57,0.065,20.13,75.0,1500.0,15.2,healthy,0.0
1789661974.262858,4707.7,128.11,738.99,4.42,104.51,0.0635,20.36,75.0,1500.0,15.2,healthy,0.0
1789661975.262858,4707.6,128.16,741.29,4.37,104.47,0.0668,20.22,75.0,1500.0,15.2,healthy,0.0
1789661976.262858,4727.8,127.92,742.33,4.48,104.43,0.0646,20.39,75.0,1500.0,15.2,healthy,0.0
1789661977.262858,4730.6,127.79,740.09,4.43,104.39,0.0727,20.29,75.0,1500.0,15.2,healthy,0.0
1789661978.262858,4730.1,127.8,742.26,4.34,104.59,0.0698,20.22,75.0,1500.0,15.2,healthy,0.0
1789661979.262858,4733.8,127.54,738.62,4.33,104.41,0.0648,20.3,75.0,1500.0,15.2,healthy,0.0
1789661980.262858,4730.2,127.74,740.88,4.34,104.6,0.0618,20.44,75.0,1500.0,15.2,healthy,0.0
1789661981.262858,4721.0,127.99,742.34,4.31,104.39,0.0584,20.51,75.0,1500.0,15.2,healthy,0.0
1789661982.262858,4719.0,127.69,741.94,4.36,104.48,0.0681,20.42,75.0,1500.0,15.2,healthy,0.0
1789661983.262858,4708.3,127.37,741.75,4.33,104.57,0.0673,20.24,75.0,1500.0,15.2,healthy,0.0
1789661984.262858,4718.1,127.18,740.25,4.38,104.51,0.0615,20.14,75.0,1500.0,15.2,healthy,0.0
1789661985.262858,4710.6,127.24,743.57,4.36,104.49,0.0666,20.33,75.0,1500.0,15.2,healthy,0.0
1789661986.262858,4710.4,127.22,740.88,4.3,104.46,0.0707,20.23,75.0,1500.0,15.2,healthy,0.0
1789661987.262858,4696.6,127.15,740.52,4.29,104.52,0.0727,20.3,75.0,1500.0,15.2,healthy,0.0
1789661988.262858,4708.6,127.07,736.29,4.27,104.48,0.069,20.39,75.0,1500.0,15.2,healthy,0.0
1789661989.262858,4723.0,127.26,732.21,4.36,104.57,0.0669,20.2,75.0,1500.0,15.2,healthy,0.0
1789661990.262858,4717.1,127.18,734.63,4.44,104.62,0.0662,20.05,75.0,1500.0,15.2,healthy,0.0
1789661991.262858,4713.3,126.95,737.55,4.43,104.81,0.0695,19.94,75.0,1500.0,15.2,healthy,0.0
1789661992.262858,4683.7,126.78,738.55,4.33,104.71,0.072,19.95,75.0,1500.0,15.2,healthy,0.0
1789661993.262858,4677.5,126.69,739.07,4.25,104.77,0.069,20.07,75.0,1500.0,15.2,healthy,0.0
1789661994.262858,4695.1,126.56,744.74,4.23,104.89,0.0638,20.12,75.0,1500.0,15.2,healthy,0.0
1789661995.262858,4695.9,126.77,744.16,4.24,104.82,0.0611,20.07,75.0,1500.0,15.2,healthy,0.0
1789661996.262858,4691.0,126.92,741.61,4.21,104.91,0.0623,20.09,75.0,1500.0,15.2,healthy,0.0
1789661997.262858,4686.3,126.86,739.14,4.25,104.86,0.0611,19.99,75.0,1500.0,15.2,healthy,0.0
1789661998.262858,4673.7,127.04,741.86,4.35,104.8,0.0652,20.03,75.0,1500.0,15.2,healthy,0.0
1789661999.262858,4665.8,127.0,740.27,4.37,104.85,0.0613,20.13,75.0,1500.0,15.2,healthy,0.0
1789662000.262858,4675.0,126.86,738.75,4.34,104.86,0.0706,20.16,75.0,1500.0,15.2,healthy,0.0
1789662001.262858,4660.5,126.69,739.82,4.28,104.84,0.0712,20.13,75.0,1500.0,15.2,healthy,0.0
1789662002.262858,4647.9,126.37,741.26,4.38,104.78,0.0744,20.33,75.0,1500.0,15.2,healthy,0.0
1789662003.262858,4655.1,126.07,736.91,4.4,104.67,0.0777,20.42,75.0,1500.0,15.2,healthy,0.0
1789662004.262858,4682.9,126.35,741.27,4.38,104.74,0.0743,20.4,75.0,1500.0,15.2,healthy,0.0
1789662005.262858,4698.9,126.61,743.55,4.33,104.62,0.0734,20.35,75.0,1500.0,15.2,healthy,0.0
1789662006.262858,4659.0,126.67,741.73,4.39,104.57,0.0675,20.13,75.0,1500.0,15.2,healthy,0.0
1789662007.262858,4678.0,126.49,747.85,4.39,104.49,0.0647,20.08,75.0,1500.0,15.2,healthy,0.0
1789662008.262858,4681.5,126.44,749.66,4.34,104.57,0.0753,20.07,75.0,1500.0,15.2,healthy,0.0
1789662009.262858,4664.9,125.93,746.48,4.28,104.54,0.0747,20.19,75.0,1500.0,15.2,healthy,0.0
1789662010.262858,4672.1,125.73,743.81,4.34,104.59,0.0725,20.17,75.0,1500.0,15.2,healthy,0.0
1789662011.262858,4688.3,126.05,743.68,4.45,104.69,0.0675,20.41,75.0,1500.0,15.2,healthy,0.0
1789662012.262858,4694.5,126.29,738.83,4.36,104.6,0.0595,20.34,75.0,1500.0,15.2,healthy,0.0
1789662013.262858,4730.8,126.37,736.85,4.39,104.66,0.0554,20.4,75.0,1500.0,15.2,healthy,0.0
1789662014.262858,4725.7,126.48,733.99,4.45,104.67,0.0711,20.32,75.0,1500.0,15.2,healthy,0.0
1789662015.262858,4709.7,126.5,738.84,4.34,104.47,0.074,20.32,75.0,1500.0,15.2,healthy,0.0
1789662016.262858,4701.6,126.85,743.89,4.37,104.58,0.0734,20.43,75.0,1500.0,15.2,healthy,0.0
1789662017.262858,4731.2,127.2,745.55,4.41,104.54,0.0792,20.48,75.0,1500.0,15.2,healthy,0.0
1789662018.262858,4710.3,127.36,746.26,4.41,104.49,0.0801,20.41,75.0,1500.0,15.2,healthy,0.0
1789662019.262858,4721.5,126.97,746.63,4.37,104.55,0.0764,20.48,75.0,1500.0,15.2,healthy,0.0
1789662020.262858,4706.4,126.72,738.87,4.52,104.52,0.0795,20.49,75.0,1500.0,15.2,healthy,0.0
1789662021.262858,4718.4,126.81,738.27,4.41,104.79,0.0684,20.44,75.0,1500.0,15.2,healthy,0.0
1789662022.262858,4720.5,126.73,735.67,4.37,104.86,0.084,20.36,75.0,1500.0,15.2,healthy,0.0
1789662023.262858,4716.5,126.39,744.73,4.26,104.64,0.0834,20.38,75.0,1500.0,15.2,healthy,0.0
1789662024.262858,4730.8,126.36,743.71,4.23,104.8,0.0788,20.4,75.0,1500.0,15.2,healthy,0.0
1789662025.262858,4738.5,126.89,739.17,4.28,104.66,0.0778,20.28,75.0,1500.0,15.2,healthy,0.0
1789662026.262858,4727.1,126.47,736.54,4.28,104.57,0.0786,20.06,75.0,1500.0,15.2,healthy,0.0
1789662027.262858,4696.4,126.28,735.41,4.26,104.45,0.0646,20.2,75.0,1500.0,15.2,healthy,0.0
1789662028.262858,4690.9,126.46,733.27,4.28,104.49,0.0646,20.35,75.0,1500.0,15.2,healthy,0.0
1789662029.262858,4714.0,126.65,735.18,4.35,104.43,0.0724,20.49,75.0,1500.0,15.2,healthy,0.0
1789662030.262858,4699.4,126.8,730.18,4.41,104.43,0.0642,20.35,75.0,1500.0,15.2,healthy,0.0
1789662031.262858,4714.2,127.16,732.82,4.46,104.53,0.0632,20.38,75.0,1500.0,15.2,healthy,0.0
1789662032.262858,4665.2,127.22,734.33,4.47,104.42,0.0615,20.12,75.0,1500.0,15.2,healthy,0.0
1789662033.262858,4688.8,127.21,734.91,4.37,104.47,0.0668,20.27,75.0,1500.0,15.2,healthy,0.0
1789662034.262858,4690.9,126.97,733.0,4.29,104.34,0.0712,20.14,75.0,1500.0,15.2,healthy,0.0
1789662035.262858,4682.1,126.87,734.11,4.44,104.19,0.0712,20.24,75.0,1500.0,15.2,healthy,0.0
1789662036.262858,4689.2,126.84,734.74,4.39,104.25,0.0697,20.14,75.0,1500.0,15.2,healthy,0.0
1789662037.262858,4678.6,127.1,728.46,4.38,104.29,0.0591,20.03,75.0,1500.0,15.2,healthy,0.0
1789662038.262858,4701.2,126.96,730.26,4.34,104.4,0.0604,20.05,75.0,1500.0,15.2,healthy,0.0
1789662039.262858,4681.6,126.9,724.92,4.34,104.27,0.0682,20.05,75.0,1500.0,15.2,healthy,0.0
1789662040.262858,4665.1,126.57,721.96,4.38,104.19,0.0662,20.27,75.0,1500.0,15.2,healthy,0.0
1789662041.262858,4668.2,126.49,727.73,4.42,104.13,0.0727,20.36,75.0,1500.0,15.2,healthy,0.0
1789662042.262858,4667.6,126.29,737.37,4.34,104.33,0.0749,20.48,75.0,1500.0,15.2,healthy,0.0
1789662043.262858,4681.3,126.26,738.25,4.36,104.44,0.0728,20.47,75.0,1500.0,15.2,healthy,0.0
1789662044.262858,4679.0,126.09,747.35,4.38,104.37,0.0745,20.45,75.0,1500.0,15.2,healthy,0.0
1789662045.262858,4682.3,126.04,738.74,4.35,104.4,0.0812,20.25,75.0,1500.0,15.2,healthy,0.0
1789662046.262858,4676.6,126.07,737.57,4.38,104.54,0.0791,20.15,75.0,1500.0,15.2,healthy,0.0
1789662047.262858,4667.9,126.0,737.97,4.39,104.67,0.0765,20.13,75.0,1500.0,15.2,healthy,0.0
1789662048.262858,4693.3,126.11,737.01,4.41,104.63,0.0717,20.14,75.0,1500.0,15.2,healthy,0.0
1789662049.262858,4658.4,126.23,738.49,4.44,104.7,0.0706,20.36,75.0,1500.0,15.2,healthy,0.0
1789662050.262858,4681.7,126.23,738.11,4.47,104.68,0.0796,20.28,75.0,1500.0,15.2,healthy,0.0
1789662051.262858,4668.3,126.17,742.63,4.42,104.72,0.0695,20.3,75.0,1500.0,15.2,healthy,0.0
1789662052.262858,4687.9,126.44,739.66,4.48,104.76,0.066,20.22,75.0,1500.0,15.2,healthy,0.0
1789662053.262858,4684.7,126.25,737.96,4.34,104.84,0.0642,20.31,75.0,1500.0,15.2,healthy,0.0
1789662054.262858,4670.3,126.15,742.03,4.28,104.71,0.0608,20.28,75.0,1500.0,15.2,healthy,0.0
1789662055.262858,4693.0,126.15,745.17,4.32,104.79,0.0636,20.36,75.0,1500.0,15.2,healthy,0.0
1789662056.262858,4682.2,126.06,737.05,4.21,104.74,0.063,20.32,75.0,1500.0,15.2,healthy,0.0
1789662057.262858,4691.4,126.11,734.62,4.32,104.78,0.0665,20.17,75.0,1500.0,15.2,healthy,0.0
1789662058.262858,4683.2,126.35,742.93,4.3,104.7,0.0662,20.36,75.0,1500.0,15.2,healthy,0.0
1789662059.262858,4678.2,126.21,741.68,4.37,104.61,0.0697,20.39,75.0,1500.0,15.2,healthy,0.0
1789662060.262858,4690.8,126.32,740.35,4.24,104.61,0.0645,20.21,75.0,1500.0,15.2,healthy,0.0
1789662061.262858,4706.1,126.27,740.99,4.28,104.76,0.0662,20.22,75.0,1500.0,15.2,healthy,0.0
1789662062.262858,4710.4,126.38,739.61,4.18,104.71,0.071,20.17,75.0,1500.0,15.2,healthy,0.0
1789662063.262858,4715.1,126.31,738.21,4.28,104.81,0.0687,20.2,75.0,1500.0,15.2,healthy,0.0
1789662064.262858,4711.3,126.18,732.45,4.26,104.99,0.0758,20.19,75.0,1500.0,15.2,healthy,0.0
1789662065.262858,4711.8,126.09,736.11,4.28,104.85,0.0734,20.26,75.0,1500.0,15.2,healthy,0.0
1789662066.262858,4699.7,126.29,737.64,4.34,104.95,0.0684,20.26,75.0,1500.0,15.2,healthy,0.0
1789662067.262858,4695.2,126.52,740.04,4.26,104.84,0.0614,20.14,75.0,1500.0,15.2,healthy,0.0
1789662068.262858,4700.0,126.21,738.38,4.26,104.86,0.0637,20.32,75.0,1500.0,15.2,healthy,0.0
1789662069.262858,4689.2,126.25,737.57,4.25,104.75,0.0699,20.27,75.0,1500.0,15.2,healthy,0.0
1789662070.262858,4681.1,126.28,735.71,4.25,104.69,0.067,20.23,75.0,1500.0,15.2,healthy,0.0
1789662071.262858,4714.3,126.44,734.08,4.27,104.59,0.0702,20.33,75.0,1500.0,15.2,healthy,0.0
1789662072.262858,4706.6,126.58,733.57,4.24,104.62,0.0746,20.34,75.0,1500.0,15.2,healthy,0.0
1789662073.262858,4723.4,126.85,729.46,4.3,104.56,0.0736,20.22,75.0,1500.0,15.2,healthy,0.0
1789662074.262858,4737.3,126.85,729.37,4.38,104.62,0.079,20.18,75.0,1500.0,15.2,healthy,0.0
1789662075.262858,4747.6,126.82,733.14,4.4,104.54,0.0825,20.11,75.0,1500.0,15.2,healthy,0.0
1789662076.262858,4748.8,127.0,734.11,4.4,104.61,0.0878,20.12,75.0,1500.0,15.2,healthy,0.0
1789662077.262858,4737.3,126.95,733.01,4.41,104.57,0.0892,20.19,75.0,1500.0,15.2,healthy,0.0
1789662078.262858,4737.3,127.07,738.68,4.34,104.59,0.0839,20.32,75.0,1500.0,15.2,healthy,0.0
1789662079.262858,4712.4,127.05,738.07,4.33,104.52,0.0814,20.37,75.0,1500.0,15.2,healthy,0.0
1789662080.262858,4707.1,127.12,742.77,4.37,104.5,0.0813,20.34,75.0,1500.0,15.2,healthy,0.0
1789662081.262858,4723.4,126.96,745.77,4.48,104.44,0.0886,20.35,75.0,1500.0,15.2,healthy,0.0
1789662082.262858,4687.0,126.77,748.76,4.43,104.47,0.079,20.33,75.0,1500.0,15.2,healthy,0.0
1789662083.262858,4681.1,126.83,751.12,4.36,104.63,0.0783,20.26,75.0,1500.0,15.2,healthy,0.0
1789662084.262858,4678.9,126.39,751.53,4.4,104.47,0.0748,20.25,75.0,1500.0,15.2,healthy,0.0
1789662085.262858,4694.0,126.66,747.28,4.3,104.42,0.0697,20.35,75.0,1500.0,15.2,healthy,0.0
1789662086.262858,4708.2,127.13,742.59,4.36,104.32,0.0725,20.47,75.0,1500.0,15.2,healthy,0.0
1789662087.262858,4702.3,127.05,741.98,4.32,104.21,0.0716,20.59,75.0,1500.0,15.2,healthy,0.0
1789662088.262858,4712.3,126.86,739.08,4.29,104.26,0.0684,20.5,75.0,1500.0,15.2,healthy,0.0
1789662089.262858,4688.2,127.09,735.99,4.29,104.11,0.079,20.36,75.0,1500.0,15.2,healthy,0.0
1789662090.262858,4682.7,126.77,736.89,4.32,104.12,0.0814,20.42,75.0,1500.0,15.2,healthy,0.0
1789662091.262858,4696.8,126.66,738.11,4.38,104.12,0.0796,20.38,75.0,1500.0,15.2,healthy,0.0
1789662092.262858,4701.6,126.09,737.49,4.29,104.12,0.0757,20.48,75.0,1500.0,15.2,healthy,0.0
1789662093.262858,4707.2,126.39,739.13,4.33,104.3,0.0661,20.52,75.0,1500.0,15.2,healthy,0.0
1789662094.262858,4682.8,126.48,738.16,4.3,104.47,0.0669,20.3,75.0,1500.0,15.2,healthy,0.0
1789662095.262858,4701.5,126.42,739.23,4.24,104.4,0.0677,20.39,75.0,1500.0,15.2,healthy,0.0
1789662096.262858,4699.7,126.45,740.47,4.22,104.4,0.0713,20.41,75.0,1500.0,15.2,healthy,0.0
1789662097.262858,4688.6,126.55,736.25,4.3,104.34,0.0755,20.24,75.0,1500.0,15.2,healthy,0.0
1789662098.262858,4688.2,126.31,741.31,4.34,104.4,0.0773,20.16,75.0,1500.0,15.2,healthy,0.0
1789662099.262858,4689.1,126.54,740.52,4.33,104.34,0.0729,20.33,75.0,1500.0,15.2,healthy,0.0
1789662100.262858,4707.3,126.47,742.81,4.38,104.4,0.0738,20.36,75.0,1500.0,15.2,healthy,0.0
1789662101.262858,4701.4,126.52,744.05,4.31,104.34,0.0748,20.39,75.0,1500.0,15.2,healthy,0.0
1789662102.262858,4719.0,126.4,739.05,4.32,104.28,0.0651,20.42,75.0,1500.0,15.2,healthy,0.0
1789662103.262858,4685.0,126.35,738.38,4.37,104.35,0.0658,20.4,75.0,1500.0,15.2,healthy,0.0
1789662104.262858,4715.4,126.55,741.19,4.36,104.23,0.0717,20.41,75.0,1500.0,15.2,healthy,0.0
1789662105.262858,4746.1,126.44,741.4,4.34,104.33,0.0773,20.19,75.0,1500.0,15.2,healthy,0.0
1789662106.262858,4753.2,126.29,739.25,4.33,104.42,0.0715,20.31,75.0,1500.0,15.2,healthy,0.0
1789662107.262858,4766.7,126.37,740.88,4.3,104.32,0.0742,20.21,75.0,1500.0,15.2,healthy,0.0
1789662108.262858,4759.5,126.21,739.74,4.3,104.28,0.0743,20.2,75.0,1500.0,15.2,healthy,0.0
1789662109.262858,4751.9,126.09,742.93,4.29,104.15,0.0789,20.11,75.0,1500.0,15.2,healthy,0.0
1789662110.262858,4739.6,125.95,745.5,4.27,104.02,0.0804,20.18,75.0,1500.0,15.2,healthy,0.0
1789662111.262858,4718.9,126.1,743.51,4.29,104.1,0.0833,20.07,75.0,1500.0,15.2,healthy,0.0
1789662112.262858,4712.3,126.21,746.68,4.31,103.99,0.0874,19.99,75.0,1500.0,15.2,healthy,0.0
1789662113.262858,4700.6,126.25,744.59,4.34,103.94,0.0822,20.13,75.0,1500.0,15.2,healthy,0.0
